artist_id,name,artist_popularity,followers,genres
0h1zs4CTlU9D2QtgPxptUD,Ricardo Arjona,76,3162180,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'rock en espanol', 'tropical']"
6eforqOxk5mRrgprF7XtYu,Clea Vincent,48,11945,"['french indie pop', 'french indietronica']"
73ixj4vosDv0pf8IW3EaLm,Bailey Manns,38,455,[]
2Mp409M6EpFr3kGdQ1mwjS,Sabina Ddumba,56,41089,"['swedish idol pop', 'swedish pop']"
4xHN6OlTX6tYbJr8nxb43I,Conditional,15,10,[]
6aYFM3YVoyI9q7DuTRY9nY,Roseburg,38,1301,[]
7iz1puzdJivBhh6akJYp09,Emily Loizeau,38,19758,"['chanson', 'french rock']"
4oGckhpzQBJqgXenksk2m2,River Paisley,45,787,[]
0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,64,380390,"['dance pop', 'pop rap']"
1LeLBrey60nPZpb8JaJOgh,Death Machine,24,1096,['danish indie pop']
4hwJwkgsufeilLXS1ZfJqq,The Unlikely Candidates,57,41737,"['indie poptimism', 'modern alternative rock', 'modern rock']"
6t7nbFAc2dUa7oNu7kBOui,Michelle Williams,45,93957,"['gospel r&b', 'hip pop', 'r&b', 'urban contemporary']"
0mzcJFZnYhPhNsFJitqncZ,John Fatum,16,148,[]
390x0qxDdsMmN20RAwspbf,Molly Kate Kestner,53,54278,['lds youth']
4nYweND2WyhBGOvZCNQucm,Small Feet,22,1493,[]
1l9I7G8J8AnMScWQwlNJ4M,Goodbye June,52,33529,"['garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock']"
0e7UgnX6ObqqX5EcMeuA0E,Gasolin',53,52266,"['classic danish pop', 'danish pop']"
2HhlA4UCn0CSQPhKBavzog,LHITNEY,48,2428,[]
21s8IBxSQOOZQKjW6oNgQ6,David Blank,28,472,[]
4v76pMntoejjRvVSwwAyNp,Sunx,3,29,[]
4wo1267SJuUfHgasdlfNfc,The Raconteurs,64,440536,"['alternative rock', 'dance-punk', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'post-grunge', 'rock']"
5uKg8UDxg4uPgcmqJRrZgY,Keld Heick Og Donkeys,13,96,[]
6jQOXqTfEM0HY3ee6OE6kI,Karina,27,939,['finnish indie']
22qhpajwD1PWjCwIuZcien,Yakamoto Kotzuga,35,11438,['italian electronica']
4kK9XiFmS6rlzCFIY5DzI9,World Champion,36,2281,['australian alternative pop']
1U4d20oJAq9aLa2mhDGwVV,The Parlor Mob,42,26899,"['garage rock', 'modern blues rock', 'modern hard rock']"
4ZdK7Pvq1y4lVGY5Lhm7I8,Dorthe Kollo,23,966,"['classic danish pop', 'dansktop']"
27eEve8Mu7Zv8DGDIz4peE,Hugo Helmig,58,9594,['danish pop']
4qIVPF0s71ZYW3qzhu5GkF,Kina,70,58547,"['emo rap', 'lo-fi beats']"
66q3XPvxvcIf3tUg2V14cR,Nicolai Noa,4,18,[]
7CGoviGsNXYmGOBkXk8dtW,Danko Jones,56,109925,['swedish alternative rock']
0EJdA6JT738oZGopzk8Usg,Voyou,50,9440,"['french indie pop', 'french indietronica']"
4c2ighP1wj8E5dVGJDCOiB,Kari Faux,51,36332,"['alternative r&b', 'escape room', 'indie r&b', 'trap queen']"
5fSVkkuijRIpxuvSqysYiP,Snøw,66,6931,[]
5ZrjZVLjOLUJv5u5i7fNnR,Luvu,9,203,[]
167VlZ0C0ewQbgKexRFcs6,Erin Rae,43,3043,"['deep new americana', 'new americana']"
70ZDhrqoXsWhA23HgtYp9w,Of Course,24,80,['montreal indie']
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,79,5946074,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
7n3jYxJuLzLuOv8Fk1s9N1,HÅN,30,1609,['milan indie']
7tQTfYRo0Q9ACvSMJ8HZiy,What Kills,3,36,[]
4kZAv5F7ojPi4hfxi7zy0l,Traveller,42,1627,[]
7FJgOVTtAPd2Zxaaj2vNI4,Les Dérapeutes,6,20,[]
04HqRx07Bv9gh7rsrMTqs7,Miss Li,54,75819,"['classic swedish pop', 'swedish pop']"
0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,70,323612,['italian hip hop']
4iiQabGKtS2RtTKpVkrVTw,Smallpools,62,157007,"['indie pop', 'indie poptimism', 'indie rockism', 'indietronica', 'la indie', 'metropopolis', 'modern rock']"
1wE9ZF6TT2O3XyYTmPLQ5x,Phoebe Hunt,23,1280,['neo-traditional bluegrass']
17fj6giCERZTjNptKA9BZY,Vincent Appelby,21,70,[]
4tZSWtMnJROfsivoNPZgan,Nea Nelson,24,543,['melodipop']
2DNFg3KAsbnkj62zIc9lyQ,Wicked Expectation,19,915,['italian electronica']
4AQrqVz6BYwy29iMxcGtx7,Roosevelt,59,90186,"['alternative dance', 'athens indie', 'indie emo', 'indie psych-rock', 'indietronica', 'nu disco', 'shiver pop', 'vapor soul']"
4GCMwhffO4BBQZp2eoOapt,Dori Freeman,31,5796,['new americana']
1WycOcJCIRAH5xyzHXtp1E,Grégoire,45,75009,"['chanson', 'francoton', 'french pop']"
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,74,65825,"['dutch house', 'dutch pop', 'tropical house']"
3w59JbMvZyy7kIq3qRh1cY,Virgeen,24,42,['italian electronica']
47zz7sob9NUcODy0BTDvKx,Sade,71,1457061,"['british soul', 'neo soul', 'r&b']"
1QyjHJQb3WeWFxXaNLpLOw,Anna Ash,30,2569,[]
4ZBtpF5FouTgwIizmnH4Mt,Lisbonne Télégramme,4,155,[]
64msO0RZHKEtUsVvNtOrS4,Maya Avedis,65,109,[]
2PyFLSnE2J670nBHdmwil4,Lndfk,32,1488,['indie napoletano']
73ZPfpfg1LBVvDEArK4l5B,Des'ree,57,100849,"['europop', 'pop rock']"
3S3wKbKQc3QdCKExlBBzxw,Dead Man Winter,43,12177,"['alternative country', 'deep new americana', 'new americana', 'roots rock', 'stomp and holler']"
6GZTbbzfV1dP2hCgUcDynC,Qualité Motel,33,1532,"['hip hop quebecois', 'indie quebecois']"
5s21IKPvmxRf9WxpO8H5UB,Hogland,60,9015,"['deep pop edm', 'edm', 'pop edm', 'tropical house']"
7r5O7dHPATQwnRhDu0c0sR,Be Forest,33,9167,"['italian indie pop', 'italogaze']"
4S9EykWXhStSc15wEx8QFK,Céline Dion,76,2136931,"['canadian pop', 'dance pop']"
1JojxxteIsItgolTdalOb3,Brooke Annibale,47,4545,['pop folk']
0TZ8Slkdu2G6nobZiDsNEj,Hubert Lenoir,44,11183,"['indie quebecois', 'pop quebecois']"
1SU2pMMSbU1hqWyFXp97Br,LIAMOO,66,16673,['swedish pop']
7tzZSvedYboTHuyJgkaG0U,GINEVRA,33,287,['milan indie']
3rJ3m1tM6vUgiWLjfV8sRf,Jimmy Cliff,61,382267,"['dub', 'reggae', 'roots reggae', 'ska']"
5kT8jMovuiNohuRVboX9yY,The Unmarried Queen,30,74,[]
4RGr0QWqqUMDcXBIWTJ1xa,Galaxie,29,5593,"['indie quebecois', 'quebec punk', 'rock quebecois']"
1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,77,281593,"['eurodance', 'europop', 'italo dance']"
1BkdvKE1YNIAAWrLNzLWKU,Fight Pausa,21,23,[]
488v7rQzthLNK22r0UvMie,La Bouche,59,87929,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']"
39ChlVzK2W25FHJ6x8wZIv,BENN,18,27,[]
5d79rzTsyF4pST0zWUKOn2,Simon Daniel,19,200,['new brunswick indie']
0ncNtT01fYc8mMUAT2LWZD,Heyder,30,29,[]
1QRj3hoop9Mv5VvHQkwPEp,Olivia O'Brien,77,527523,"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'r&b']"
3jc496ljiyrS3ECrD7QiqL,Gipsy Kings,65,349210,"['flamenco', 'rumba', 'world']"
6fOD5mThYrqHe1cyTrKcyu,Julia Ross,61,782,[]
23mVT2oqnXsEQHErn8PD4l,Jet Black,4,84,['canadian shoegaze']
4RSyJzf7ef6Iu2rnLdabNq,Willy William,75,108970,['francoton']
36jaGQtMj5UWD0eO1fCVdD,Joel Adams,65,87982,['australian pop']
1VJspRsoC6c0bvqhnSiFCs,Ini Kamoze,58,50768,"['dancehall', 'dub', 'reggae', 'reggae fusion', 'roots reggae']"
48sLioddyaXkuhyHXSkpsB,Parson James,65,44184,[]
5gBtHbwwn0bBfrXvs6SY5I,Salomé Leclerc,30,4678,['indie quebecois']
0uGApGjjFXKwUOAqYBeX7B,Deepend,65,15619,"['deep house', 'deep tropical house', 'tropical house']"
5dDIOObda8ay70ZX6xVfly,Gareth David-Lloyd,19,462,[]
1XgFuvRd7r5g0h844A5ZUQ,Take That,67,595570,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop']"
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,73,2342538,"['ambient worship', 'modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
5krQUm0m0pQ6iPttl3kiOe,Simon Lacas,1,38,[]
7MFJyevu6jq0shwDuVLymu,Justin Mylo,65,33943,"['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house']"
2Kmy6d2punfVo9HCgHazLs,Garrick Hagon,2,11,[]
5GtMEZEeFFsuHY8ad4kOxv,Seal,66,757973,"['british soul', 'soft rock']"
2bM99ltifHeWqA8pxQ5RdG,Q.Z.B,58,2859,['viral pop']
0Zx7CLL9EAiibehVEZGwU1,Quan,49,751,[]
0eBOZ74PcpQb3SisNPgaRQ,Jake Reese,60,3480,['dutch pop']
7oWIf1AfunefF3puPqzTkQ,Bang On A Can All-Stars,33,5219,"['compositional ambient', 'fourth world', 'modern performance']"
4tYSBptyGeVyZsk8JC4JHZ,Shoreline Mafia,76,240720,"['cali rap', 'trap music', 'underground hip hop', 'vapor trap']"
0HDxlFsXwyrpufs4YgTNMm,Phoria,54,29460,"['brighton indie', 'vapor soul']"
7fT2Me47PQ8T7954PKrcwR,Bhavi,65,224818,"['argentine hip hop', 'trap argentino']"
65NscqgsoMPqBtoLbkP3jD,Bolier,59,13266,"['deep tropical house', 'electro house', 'house', 'progressive house', 'tropical house']"
6oDNIDquJobyWKLDZ9rYEH,Julian Wachner,27,122,['american 21st century classical']
5XDJlfdfbGNJrOJJNxTcdq,Phora,69,423099,['deep underground hip hop']
1ccUqU8UvWBSEbM03TTuBx,Rachel Gavaletz,37,742,[]
0wWmUneAuhQn9L3qibj5UO,Tommy Boysen,65,13399,['reggaeton chileno']
4kwEd1P9j15ZqUVP5zK7Pv,Joe Stone,68,16344,"['deep groove house', 'disco house', 'electro house', 'house', 'tropical house']"
6xfi0OGTuc0jbi1bsQvmg2,Sophia Rahman,18,10,[]
0oH03sDsnxkWo7jFl6nZQ6,MyGuyMars,35,107,[]
5Ab1JRVcEcWR0VqwID9IO5,Tuomo & Markus,15,611,[]
6DMOcryJQTzH2sGEnyouDS,Delsole,38,385,['trap argentino']
2US2mjK9hW7QGSBNpprlbu,Zack Martino,56,3120,[]
2Wj0NreQeOfrGxnPIaLcCi,Fanny Mendelssohn,36,2347,['early romantic era']
3FJITHkBzO9L7yEibfB8KW,Hydrolic West,28,90,[]
7C0xJlSkaKNvFWpgZDSa6c,Antero Lindgren,12,899,[]
1qoJTYkRvsRJMTOxnUnpNW,Papichamp,61,55218,['cumbia pop']
5fWn9g8ERHtGKWdkAuomBx,Tessa,55,741,[]
6bRfALDm1P7NjYk9eIiRiE,Florent Jodelet,17,11,[]
76Sv0bnjRXboZvfdMGiG1I,Matt Blaque,34,965,[]
3k785W4GFDnZfTortQlhMA,Nicklas Sahl,55,3215,['danish pop']
1vqR17Iv8VFdzure1TAXEq,Lit Killah,68,689149,"['argentine hip hop', 'trap argentino']"
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,80,1562572,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']"
0OnynZ2smlYDjDmdRQVkmk,Elena Kats-Chernin,42,1767,['australian classical']
761TVEWipkW4DkdWHNZ9w9,Ocho Drippin,48,1464,['cali rap']
218LevPPeOxyNAdXNGb9SG,Isam B,40,2804,['danish pop']
0u4eSD22YhmWJMg1A22GBw,Alejo Park,45,3588,[]
24CzPFC4y3bM4AkUnZfuAU,Karra,59,6423,[]
4icuZTJZA4AOw2BWuKdspv,Jeffrey Biegel,32,757,[]
55TH3aMMK1u2VsR8DPGC6D,Mistah F.A.B.,52,42478,"['cali rap', 'hyphy', 'west coast trap']"
4XtfY4CBieEfqF3CSiPrRx,SVEA,58,1297,['swedish pop']
2x7PC78TmgqpEIjaGAZ0Oz,Trueno,54,139625,"['argentine hip hop', 'trap argentino']"
4AVFqumd2ogHFlRbKIjp1t,Alesso,79,2632202,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']"
7f4L4cFCHOpGoWjDtmYUYx,The California Parallele Ensemble,5,21,[]
0FtsMKmZEq8fBWqdSOWtqp,03 Greedo,60,64590,"['cali rap', 'trap music', 'underground hip hop', 'vapor trap', 'west coast trap']"
1rApKhzk8l51fpW0ypqVJQ,Ivan Martinez,37,953,[]
2A4ZByna3TWY1gzmLIHCvN,THAT,55,18,[]
3w4VAlllkAWI6m0AV0Gn6a,Hurts,62,232075,"['metropopolis', 'neo-synthpop']"
3bzZhiUIN7300mrCcLsUBH,Roomful of Teeth,30,5775,"['american choir', 'choral', 'modern performance', 'vocal ensemble']"
7EWU4FhUJM1sZQgQKdENeT,Hopsin,71,1136101,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
3mlNO7nX9wkXiB3kw7oExM,Ulrik Munther,55,71888,"['indie cafe pop', 'swedish idol pop', 'swedish pop']"
1BAdSa5cdtCNLbvT7gWmtJ,Conro,55,20675,"['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'pop edm', 'tracestep']"
2rTo8KIkBTFjQS7VvaKYQ4,W&W,68,545570,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
59bnSGgBPFGzTZjYQNdKrA,Marianne Schroeder,7,34,[]
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,47,1601,[]
2t31Fn0ek174aXHIvlRVw1,Deanna,34,41,[]
0VUVvNFIyMeIWguwhhImIc,L.O.C.,54,215453,"['danish hip hop', 'danish pop']"
5ALngZTunHWltWc3XsQZFZ,Graham Ross,35,47,[]
0FOWNUFHPnMy0vOw1siGqi,Belly,67,150219,"['canadian hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'trap soul', 'underground hip hop']"
05lF0DUkLJqiW5o70SScyR,Hybrid Minds,57,38145,"['drum and bass', 'liquid funk']"
2qdqYad94Al0HLIgmUGQM5,DyCy,51,1545,[]
0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,79,2684146,"['edm', 'progressive house', 'progressive trance', 'trance']"
4P23yxLYrx5uWWbfGSQPdl,Augusta Read Thomas,14,295,"['21st century classical', 'american 21st century classical']"
6dXsR7VDJvXnF1LTZlwULx,Casanova,60,55675,['nyc rap']
3AXcevvp1Kd1KEyHiUEsrC,Unglued,43,1814,['bass house']
1j2i7gjNuxL9YtzCTnI7gg,Mark & Prince,20,739,[]
7HqEmV7FeCi16bQyHMpIrF,VASSY,60,12741,['australian dance']
61O7PTMoyars8V5kcaYov4,Missy Mazzoli,27,2238,"['21st century classical', 'american 21st century classical']"
0BfxMYdkqRuwPXsSwEf5RE,Slimmy B,56,29239,"['cali rap', 'west coast trap']"
7CKAyjXz7Z7se4oGh07mGe,SASASAS,46,16336,['bass house']
1PfOXooPSLQhOTNZGrXM90,Solarstone,50,36661,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']"
2WvLeseDGPX1slhmxI59G3,Robin S,58,28166,"['diva house', 'eurodance', 'hip house', 'vocal house']"
6upBn4tokWBDF9diqbYJZs,Glenn Kotche,22,1490,"['21st century classical', 'american 21st century classical', 'classical percussion']"
7y7SGkCJV9VXKD6lMpaNDj,Katrina Kaif,0,874,[]
0qaij0H7kB9o3YtANjvkiM,Stormin MC,44,88,[]
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,68,954537,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop', 'pop rap', 'tropical house', 'vocal house']"
1PqkzV8bXUf9ZBPC6OJo7o,Kongsted,48,20653,"['danish hip hop', 'danish pop']"
1zLIRG57NYJF3ckNxrQLzp,Dobrinka Tabakova,27,1513,['21st century classical']
6F0A6Aao4BRfPFsY1YUdzD,Kriti Sanon,0,45,[]
1KDOjuXZPd8XA3YBakakMb,Harry Shotta,48,16651,['grime']
0E4gQj9bTIp0cycvzLBk5d,Jasmine Thompson,55,1745,[]
4ugGMtXC28CVR5hlYJy9wV,Luciana,55,9183,['dance pop']
3EhcMXWgbgZFeVBaH7HY5M,Gary Kulesha,2,11,['canadian classical']
0NErdIJtuKBjtxKmlqaWdj,Divya Kumar,49,439,['modern bollywood']
1RlBDEXSFnqeYBx70UxZn2,Zara Kershaw,39,1392,[]
3bY8SmKlzUFImE0mt0zDjY,Lia Clark,52,164242,"['baile pop', 'pop', 'post-teen pop', 'strut']"
0NeC6ploeJUq8oDwYQjNPS,Bomfunk MC's,54,35159,"['bubblegum dance', 'eurodance', 'europop']"
1pV4CWIwOhJIu9Bo7kxfm8,Cornelius Dufallo,7,77,['bow pop']
5TWDvkVWG1vayan1QA9q8U,Hrithik Roshan,26,1598,[]
7M5ogsZnEm96Va8wLKvftN,LSB,47,12508,"['drum and bass', 'jungle', 'liquid funk']"
4IE6ncOiPoXKI9Ze7THZ2D,Quebrada Queer,34,7806,['baile pop']
2VIoWte1HPDbZ2WqHd2La7,The Turtles,61,212889,"['brill building pop', 'bubblegum pop', 'folk rock', 'psychedelic rock']"
6MHUIC2q6wGCAuZcZLl6UB,Rheinland-Pfalz State Philharmonic Orchestra,19,497,['orchestra']
0YKDtSI9qb7uOjtsA3nPEX,Danny Denzongpa,8,24,[]
1KiNUGL3r0GgyLwqYCY1yV,Kanine,46,3698,"['bass house', 'jump up']"
7lQ7Own7Xk4HkOJZqzPc9a,MC Xuxú,29,14171,['baile pop']
4S76LQXJD6N2uPcLhKejG8,Little Eva,48,17317,"['brill building pop', 'doo-wop', 'merseybeat', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
0DBXDpFjw9iKp4LYoRYnIM,Melissa White,18,79,[]
4iA6bUhiZyvRKJf4FNVX39,Vijay Prakash,46,47695,"['deep indian pop', 'desi', 'desi hip hop', 'filmi', 'indian pop', 'modern bollywood']"
5y0Z76say1n6Vj2mQnUHNj,Ownglow,43,5813,"['drum and bass', 'liquid funk']"
6bFwqe9Gjo6QpkZ7phq7Sn,Gustavo Bezzi,26,4849,['baile pop']
1FqqOl9itIUpXr4jZPIVoT,The Drifters,61,198298,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
7qFt7TG8vAZsHj2X6VyDi0,Liza Lim,3,157,"['21st century classical', 'australian classical']"
6qcIg4IPLulyc03mWR87N8,Kanika Kapoor,42,11640,"['filmi', 'modern bollywood']"
7nTJiFjyiKrXA9ZfWmyl5o,Ray Dee Ohh,44,8388,"['classic danish pop', 'danish pop', 'dansktop']"
52lJ5b6GBnItctCSMHknFF,Lindsay Paulino,26,104,[]
6qF0CJP412Gd50Rn1sFg2o,The Cascades,50,25527,"['adult standards', 'brill building pop', 'christmas', 'doo-wop', 'rock-and-roll']"
74gWOpgM97HU3Mn8A8d0Vm,Bavarian Radio Symphony Orchestra,55,6606,"['classical', 'classical performance', 'orchestra', 'radio symphony']"
7hwEGO7U6JwQ7M1teoO8GW,Siddharth Mahadevan,38,142,['modern bollywood']
0b4zEyqVkKTcrrZbzw7Rl5,OneTwo,40,4800,"['classic danish pop', 'danish pop', 'danish pop rock']"
3zgnrYIltMkgeejmvMCnes,IZA,68,1095439,"['baile pop', 'pop nacional', 'r&b brasileiro']"
4ACplpEqD6JIVgKrafauzs,The Everly Brothers,61,264415,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'rock-and-roll', 'rockabilly', 'sunshine pop']"
55kwBWuwvx5vPPvrLlF3hn,Ethel Smyth,21,514,"['british modern classical', 'victorian britain']"
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,51,123201,"['deep indian pop', 'desi', 'desi hip hop', 'filmi', 'ghazal', 'indian pop', 'modern bollywood', 'sufi']"
71fY009eJ8QSpSNGDSkSuK,Dizzy Mizz Lizzy,47,35942,"['classic danish pop', 'danish alternative rock', 'danish pop', 'danish pop rock']"
3uCu2WgyG0Iw50ylOYDSpH,Maria Gadú,64,857091,"['baile pop', 'mpb', 'nova mpb', 'umbanda']"
0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,61,284514,"['adult standards', 'brill building pop', 'christmas', 'classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'memphis soul', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul', 'southern soul']"
1fQgbE1iYZ2CsTbxXS2TlA,Odaline de la Martinez,9,15,[]
05te9cG7cEF5EuxU9JqnCk,Tyler Shelton,37,165,[]
15BYnFahZPTexrVSiqxbK7,Sort Sol,39,17877,"['classic danish pop', 'danish pop rock']"
4agPByDLehnJiSLBWK1Csl,Matheus VK,20,1538,[]
2Lt4GKzyW3WOMf3wvPDszQ,Kevin Parker,46,4823,[]
6ntHUChMC8K5zJRggmbH4o,Marcin Świątkiewicz,18,83,[]
71IBhhBhtPLZ8OyVuXOw77,Monuments,48,58854,['djent']
2I6gQ8HicF6er2NgjfkwGd,D-A-D,51,63382,['danish alternative rock']
0aoO88guhp9fBP3injYKFG,Silvero Pereira,14,20,[]
5aNSfdgygtKXXyFAwqyASY,Keyone Starr,37,301,[]
3qzktAIByIWbxVB5XjxpqL,Midnight Fusic,34,5627,['malaysian indie']
1MQvxiK7o7mpgtQM33l2F1,Kadinja,39,9892,['djent']
6vz51phjTVaHisqDo7m0zu,Marie Frank,17,671,[]
1Rf3JmMcN7bpwrqNxdrC0Q,Não Recomendados,16,2760,[]
11wRdbnoYqRddKBrpHt4Ue,Kasabian,67,1069140,"['alternative rock', 'britpop', 'electronic', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'pop', 'rock']"
1rzuitOyDkovdgYzLjmOU0,Lil Mazey,13,43,[]
64j43wsW2L0NunoKT5wbKd,Circles,33,13010,['djent']
0pCips52Hwijf7RoQgOnrO,Kent Olsen,10,1,[]
7bitILn8c1VCsYwoT2ZQmY,Deeplick,38,1852,[]
7k9T7lZlHjRAM1bb0r9Rm3,Wiley,67,232096,"['grime', 'house', 'uk garage', 'uk hip hop']"
6aLdhHUqgdKE86xbtNmY8g,Crush,67,359063,"['k-indie', 'k-pop', 'korean pop', 'korean r&b']"
2bpwFx2J3v4WxY4awDIPHd,Levels,22,1018,[]
174ThXFgQg2VCq9r3m8ceb,Luiz Bonfá,49,21887,"['bossa nova', 'brazilian composition', 'jazz guitar']"
450JgvB5CBetCx96wh9VTL,MC Trans,23,24309,['baile pop']
2DzRMyWgjuMbYvt5BLbpCo,Anthony Hamilton,63,777837,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
3uHb6dRazmcaT15bMexUtt,Park Bom,52,15951,[]
4fsZkYcSEUEvZK2tEjzrVY,Jason Richardson,45,21056,['djent']
4cR3VwPOX8GEO1ERVrAxQN,Alessandro Penezzi,28,1557,['choro']
6PHIK3kjWggLtVygsOtpqS,Suede,56,191239,"['alternative rock', 'britpop', 'chamber pop', 'new wave', 'rock']"
3Isy6kedDrgPYoTS1dazA9,Sean Paul,83,2330433,"['dance pop', 'dancehall', 'pop', 'pop rap']"
3LKVw6XQYcot0OZMFmf4IP,Sandara Park,48,6807,['k-pop']
5XMVfR85CUqujqUkN9c9VQ,"Time, The Valuator",42,10019,"['djent', 'metalcore', 'progressive post-hardcore']"
1dAXvu8Acv0udPk13oIy1p,Arthur Nestrovski,21,663,['bossa nova jazz']
5mNowcxxg3M2Iros4GTfXw,Ruusut,44,3234,"['finnish electro', 'finnish folk', 'finnish indie', 'finnish pop', 'suomi rock']"
5xi3SZpllRPAkoPVbjB6nc,JLS,59,260742,"['boy band', 'dance pop', 'europop', 'hollywood', 'pop rap', 'post-teen pop', 'talent show', 'tropical house']"
24sQuJhQ85ZygDG7sUVUxR,Verbal Jint,42,36660,"['k-hop', 'k-indie', 'korean pop']"
27vqyARCCaYTZQXlaMNJLY,Life Barrier,17,646,['buffalo ny metal']
5ReVxzuREWusYE4ovnMbBn,Paulinho Nogueira,33,8519,"['bossa nova', 'brazilian composition', 'choro', 'velha guarda']"
6iWuBN32BqCJAeXW6o3nil,Cautious Clay,61,44368,"['alternative r&b', 'electropop', 'indie r&b']"
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,64,296021,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'southern hip hop']"
07h1mcCInWa0LF0ZMzVQfa,Evanturetime,27,1103,['singaporean pop']
5WHR0aMlgAI3qWBcA2WmbE,Close To The Sky,19,1643,[]
02Um2HIOrUdsy3wqPBZwsj,Hemant Kumar,33,25721,"['classic bollywood', 'desi', 'filmi', 'ghazal', 'indian folk', 'indian pop', 'modern bollywood', 'pakistani pop', 'qawwali', 'sufi']"
3erfIwl6AXGyDFPipQkCRV,HENRIK!,22,526,"['finnish indie', 'finnish punk']"
77DAFfvm3O9zT5dIoG0eIO,Kyla,70,5546,[]
6wtSFponNIaRv5meGvGhP8,McbrayX,26,20,[]
6GIZRqEJJNx3MFaC1YoFMZ,Heart Of A Coward,41,30101,"['djent', 'melodic metalcore', 'metalcore']"
0QsbYX8XslSSUcztc6u4pO,Geeta Dutt,30,16215,"['classic bollywood', 'desi', 'filmi', 'ghazal', 'indian folk', 'indian pop', 'modern bollywood', 'pakistani pop', 'qawwali', 'sufi']"
0ObLZWHbVP90nhaGJ9FhSI,Tatiana Grindenko,27,122,['violin']
0fOlkKkWVb6gOtwUXL2i0y,Fish Go Deep,40,6233,"['deep house', 'vocal house']"
7xxicFvPSZeCwcUIENBQWH,$ain't,33,322,['singaporean pop']
4NAqdrrK52GmYuAPxEMdca,Divisions,29,1668,"['martial industrial', 'metalcore', 'neofolk']"
3ZIqLohQAXcTTbMaCBUBW9,Soleil Camara,25,191,[]
20o7mwLphfnviZKGPw1gi3,Jaakko Eino Kalevi,43,22552,"['experimental pop', 'finnish electro', 'finnish indie']"
2Kv0ApBohrL213X9avMrEn,Lil Silva,49,17442,"['bass music', 'future garage', 'uk funky', 'vogue']"
2m3AQebiU86qWsrwG9Y6gN,DEON,21,218,['singaporean indie']
1TsgX8DlUvpk9mrUqxmOZu,Adept,48,72338,"['melodic metalcore', 'metalcore', 'screamo', 'swedish alternative rock']"
1l2ekx5skC4gJH8djERwh1,Don Diablo,76,1286695,"['big room', 'dance pop', 'edm', 'electro house', 'future house', 'pop', 'progressive electro house', 'tropical house']"
2cmYn7UTMbQqYwXWFW9pRJ,Eleanoora Rosenholm,25,2255,"['classic finnish rock', 'finnish electro', 'finnish indie', 'suomi rock']"
3Bnq7jiU506HcPjRgQ43TM,Milton Nascimento,60,289814,"['bossa nova', 'forro', 'mpb', 'samba']"
4Zg0XlpXyAa4TJVSzVNfZF,FASSounds,32,39,[]
